YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,timestamp,predicted_ARRIVAL_DELAY
2015,1,1,4,EV,5905,N12201,LIT,ORD,1819,1821.0,2.0,11.0,1832.0,115.0,97.0,77.0,552,1949.0,9.0,2014,1958.0,-16.0,0,0,,,,,,,2022-11-13 08:33:55.975683,204.7207645981856
2015,1,1,4,WN,3503,N8609A,ATL,LGA,1500,1510.0,10.0,13.0,1523.0,130.0,120.0,100.0,762,1703.0,7.0,1710,1710.0,0.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-7.007947533503184
2015,1,1,4,OO,4995,N771SK,LAS,SFO,1923,1918.0,-5.0,16.0,1934.0,95.0,100.0,67.0,414,2041.0,17.0,2058,2058.0,0.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-6.2190742538689525
2015,1,1,4,NK,511,N519NK,DTW,LAS,1117,1122.0,5.0,9.0,1131.0,269.0,263.0,247.0,1749,1238.0,7.0,1246,1245.0,-1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,2.0100612614706246
2015,1,1,4,AA,1437,N356AA,MIA,DFW,920,922.0,2.0,13.0,935.0,195.0,185.0,165.0,1121,1120.0,7.0,1135,1127.0,-8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.398869422119288
2015,1,1,4,US,2085,N167US,CLT,LAX,945,942.0,-3.0,18.0,1000.0,328.0,321.0,297.0,2125,1157.0,6.0,1213,1203.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-11.580132853316451
2015,1,1,4,UA,1660,N17730,SNA,EWR,705,658.0,-7.0,13.0,711.0,319.0,275.0,256.0,2434,1427.0,6.0,1524,1433.0,-51.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.70324134754946
2015,1,1,4,VX,744,N626VA,SFO,SEA,1435,1429.0,-6.0,12.0,1441.0,120.0,124.0,106.0,679,1627.0,6.0,1635,1633.0,-2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,73.9064046278112
2015,1,1,4,US,1768,N742PS,DTW,CLT,1710,1710.0,0.0,8.0,1718.0,105.0,91.0,75.0,500,1833.0,8.0,1855,1841.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,5.366066878659957
2015,1,1,4,UA,1269,N38459,MCO,IAD,1357,1355.0,-2.0,11.0,1406.0,131.0,127.0,111.0,758,1557.0,5.0,1608,1602.0,-6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-4.923050662187462
2015,1,1,4,AA,1024,N505AA,DFW,ABQ,1400,1408.0,8.0,17.0,1425.0,110.0,112.0,91.0,569,1456.0,4.0,1450,1500.0,10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-14.280397680482444
2015,1,1,4,EV,4543,N11189,EWR,DSM,2049,2044.0,-5.0,17.0,2101.0,183.0,209.0,184.0,1017,2305.0,8.0,2252,2313.0,21.0,0,0,,21.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,83.64479426610248
2015,1,1,4,US,749,N648AW,TPA,CLT,1145,1151.0,6.0,12.0,1203.0,100.0,102.0,79.0,507,1322.0,11.0,1325,1333.0,8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,2.049719105228385
2015,1,1,4,EV,4593,N14543,HRL,IAH,1310,,,,,72.0,,,295,,,1422,,,0,1,B,,,,,,2022-11-13 08:33:55.975683,-5.982237287294714
2015,1,1,4,EV,4891,N720EV,ATL,MSN,932,945.0,13.0,10.0,955.0,128.0,119.0,104.0,707,1039.0,5.0,1040,1044.0,4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-10.362666978360206
2015,1,1,4,UA,1495,N69813,IAH,SEA,2105,2258.0,113.0,10.0,2308.0,292.0,248.0,233.0,1874,101.0,5.0,2357,106.0,69.0,0,0,,0.0,0.0,20.0,49.0,0.0,2022-11-13 08:33:55.975683,86.20744508024843
2015,1,1,4,AA,1459,N3ARAA,ORD,SFO,1825,1837.0,12.0,12.0,1849.0,280.0,245.0,229.0,1846,2038.0,4.0,2105,2042.0,-23.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.049666926876554
2015,1,1,4,WN,617,N720WN,AUS,BWI,710,709.0,-1.0,10.0,719.0,185.0,161.0,148.0,1342,1047.0,3.0,1115,1050.0,-25.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-16.990978487862375
2015,1,1,4,AA,309,N4YDAA,BNA,DFW,920,915.0,-5.0,12.0,927.0,130.0,137.0,120.0,631,1127.0,5.0,1130,1132.0,2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-0.6135193826088925
2015,1,1,4,MQ,3164,N847MQ,FSD,ORD,1240,1231.0,-9.0,9.0,1240.0,105.0,98.0,66.0,462,1346.0,23.0,1425,1409.0,-16.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-27.01187546656142
2015,1,1,4,WN,1450,N243WN,SAT,ATL,1210,1244.0,34.0,9.0,1253.0,135.0,122.0,107.0,874,1540.0,6.0,1525,1546.0,21.0,0,0,,0.0,0.0,4.0,17.0,0.0,2022-11-13 08:33:55.975683,11.020059635900646
2015,1,1,4,WN,3450,N709SW,LAS,SFO,1220,1320.0,60.0,10.0,1330.0,90.0,77.0,62.0,414,1432.0,5.0,1350,1437.0,47.0,0,0,,0.0,0.0,3.0,44.0,0.0,2022-11-13 08:33:55.975683,-0.145994534463903
2015,1,1,4,F9,903,N949FR,TTN,FLL,830,849.0,19.0,10.0,859.0,196.0,161.0,147.0,1026,1126.0,4.0,1146,1130.0,-16.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-3.2149916454922214
2015,1,1,4,AS,138,N584AS,ANC,ORD,2305,2259.0,-6.0,18.0,2317.0,375.0,389.0,320.0,2846,737.0,51.0,820,828.0,8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,1.6904153538630469
2015,1,1,4,WN,3652,N7708E,RSW,DCA,1135,1139.0,4.0,9.0,1148.0,140.0,132.0,117.0,892,1345.0,6.0,1355,1351.0,-4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-1.3063634119646457
2015,1,1,4,WN,1160,N209WN,DEN,SEA,2155,2250.0,55.0,16.0,2306.0,180.0,166.0,144.0,1024,30.0,6.0,2355,36.0,41.0,0,0,,0.0,0.0,0.0,41.0,0.0,2022-11-13 08:33:55.975683,9.317775225417888
2015,1,1,4,DL,1185,N309US,EWR,SLC,1300,1254.0,-6.0,11.0,1305.0,318.0,314.0,300.0,1969,1605.0,3.0,1618,1608.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-16.823352998838043
2015,1,1,4,EV,5557,N751EV,ATL,CLE,1906,1858.0,-8.0,16.0,1914.0,103.0,97.0,75.0,554,2029.0,6.0,2049,2035.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-81.96371148059227
2015,1,1,4,EV,3934,N21129,ORD,HSV,1349,1339.0,-10.0,15.0,1354.0,105.0,90.0,71.0,510,1505.0,4.0,1534,1509.0,-25.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-2.606534930494471
2015,1,1,4,OO,5562,N929SW,FSD,ORD,1838,1906.0,28.0,12.0,1918.0,98.0,89.0,66.0,462,2024.0,11.0,2016,2035.0,19.0,0,0,,0.0,0.0,0.0,19.0,0.0,2022-11-13 08:33:55.975683,28.267223822742643
2015,1,1,4,WN,961,N758SW,HOU,DCA,1710,1744.0,34.0,9.0,1753.0,165.0,160.0,147.0,1218,2120.0,4.0,2055,2124.0,29.0,0,0,,0.0,0.0,9.0,20.0,0.0,2022-11-13 08:33:55.975683,-13.659554185305833
2015,1,1,4,US,2073,N945UW,PIT,PHL,1530,1531.0,1.0,23.0,1554.0,89.0,75.0,50.0,268,1644.0,2.0,1659,1646.0,-13.0,0,0,,,,,,,2022-11-13 08:33:55.975683,75.17324927729051
2015,1,1,4,OO,7398,N299SW,VEL,SLC,1223,1208.0,-15.0,6.0,1214.0,52.0,39.0,30.0,132,1244.0,3.0,1315,1247.0,-28.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-9.64659839235602
2015,1,1,4,AA,177,N784AA,JFK,SFO,1800,1754.0,-6.0,19.0,1813.0,405.0,412.0,389.0,2586,2142.0,4.0,2145,2146.0,1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-2.9676421434263487
2015,1,1,4,OO,7397,N457SW,SLC,SGU,1705,1704.0,-1.0,22.0,1726.0,62.0,65.0,39.0,272,1805.0,4.0,1807,1809.0,2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,5.364033433045008
2015,1,1,4,WN,150,N8642E,STL,MCO,1025,1020.0,-5.0,8.0,1028.0,135.0,126.0,110.0,882,1318.0,8.0,1340,1326.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,4.571456445602932
2015,1,1,4,US,1869,N745VJ,STL,CLT,925,932.0,7.0,10.0,942.0,107.0,96.0,73.0,575,1155.0,13.0,1212,1208.0,-4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-24.71978026088932
2015,1,1,4,OO,4529,N438SW,DTW,PLN,2014,2222.0,128.0,13.0,2235.0,79.0,65.0,45.0,243,2320.0,7.0,2133,2327.0,114.0,0,0,,0.0,0.0,114.0,0.0,0.0,2022-11-13 08:33:55.975683,-7.0015209542314345
2015,1,1,4,DL,1493,N961DN,DTW,ORD,1530,1538.0,8.0,26.0,1604.0,90.0,85.0,47.0,235,1551.0,12.0,1600,1603.0,3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,24.082817314131685
2015,1,1,4,EV,5267,N131EV,ABE,ATL,1600,1600.0,0.0,9.0,1609.0,140.0,119.0,103.0,692,1752.0,7.0,1820,1759.0,-21.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-7.595487852629099
2015,1,1,4,WN,259,N463WN,BDL,MCO,1135,1134.0,-1.0,17.0,1151.0,180.0,186.0,163.0,1050,1434.0,6.0,1435,1440.0,5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-18.264530409637388
2015,1,1,4,WN,453,N394SW,LAS,PHX,1920,2035.0,75.0,9.0,2044.0,65.0,57.0,45.0,255,2229.0,3.0,2125,2232.0,67.0,0,0,,0.0,0.0,8.0,59.0,0.0,2022-11-13 08:33:55.975683,-22.58391197646551
2015,1,1,4,DL,553,N915DE,SAT,ATL,745,740.0,-5.0,10.0,750.0,133.0,117.0,102.0,874,1032.0,5.0,1058,1037.0,-21.0,0,0,,,,,,,2022-11-13 08:33:55.975683,8.686925522015637
2015,1,1,4,EV,4105,N27190,IAH,ORF,1309,1306.0,-3.0,18.0,1324.0,170.0,162.0,138.0,1201,1642.0,6.0,1659,1648.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-9.183280518745216
2015,1,1,4,WN,433,N8626B,MDW,PHX,1925,1934.0,9.0,17.0,1951.0,235.0,242.0,220.0,1444,2231.0,5.0,2220,2236.0,16.0,0,0,,7.0,0.0,0.0,9.0,0.0,2022-11-13 08:33:55.975683,37.10260123959711
2015,1,1,4,OO,5649,N970SW,DEN,BUR,1845,,,,,154.0,,,850,,,2019,,,0,1,C,,,,,,2022-11-13 08:33:55.975683,8.590047033262223
2015,1,1,4,DL,2267,N540US,ATL,SAN,1040,1039.0,-1.0,15.0,1054.0,293.0,295.0,276.0,1892,1230.0,4.0,1233,1234.0,1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,25.466477105000195
2015,1,1,4,B6,1279,N355JB,DCA,FLL,610,603.0,-7.0,16.0,619.0,155.0,148.0,126.0,899,825.0,6.0,845,831.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,60.70643053089266
2015,1,1,4,WN,1039,N494WN,DAL,ELP,1710,1803.0,53.0,12.0,1815.0,105.0,104.0,89.0,562,1844.0,3.0,1755,1847.0,52.0,0,0,,0.0,0.0,25.0,27.0,0.0,2022-11-13 08:33:55.975683,21.56768192563387
2015,1,1,4,WN,843,N8630B,LAS,ONT,1625,1627.0,2.0,13.0,1640.0,55.0,52.0,32.0,197,1712.0,7.0,1720,1719.0,-1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-14.697307582464008
2015,1,1,4,B6,861,N623JB,BOS,SJU,1343,1342.0,-1.0,19.0,1401.0,240.0,219.0,195.0,1674,1816.0,5.0,1843,1821.0,-22.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-3.75891265191228
2015,1,1,4,EV,2511,N906EV,DFW,BRO,1705,1712.0,7.0,14.0,1726.0,90.0,97.0,80.0,482,1846.0,3.0,1835,1849.0,14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-13.428490896967416
2015,1,1,4,WN,1011,N8329B,MDW,DAL,2030,2048.0,18.0,11.0,2059.0,150.0,142.0,127.0,793,2306.0,4.0,2300,2310.0,10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-4.25936161767837
2015,1,1,4,OO,2636,N988CA,ORD,MKE,1730,,,,,40.0,,,67,,,1810,,,0,1,A,,,,,,2022-11-13 08:33:55.975683,76.07915835823646
2015,1,1,4,F9,907,N926FR,TTN,RDU,655,719.0,24.0,9.0,728.0,93.0,72.0,59.0,373,827.0,4.0,828,831.0,3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-15.2991542122933
2015,1,1,4,WN,791,N740SW,SMF,SAN,1610,1620.0,10.0,11.0,1631.0,85.0,82.0,66.0,480,1737.0,5.0,1735,1742.0,7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,0.2248711487650565
2015,1,1,4,OO,5652,N471CA,SFO,PSP,1137,1147.0,10.0,19.0,1206.0,87.0,89.0,64.0,421,1310.0,6.0,1304,1316.0,12.0,0,0,,,,,,,2022-11-13 08:33:55.975683,41.489003637851766
2015,1,1,4,WN,467,N404WN,LAX,HOU,1000,1001.0,1.0,7.0,1008.0,185.0,191.0,181.0,1390,1509.0,3.0,1505,1512.0,7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-6.653795255424058
2015,1,1,4,UA,1209,N14250,LAX,DEN,823,931.0,68.0,16.0,947.0,141.0,133.0,112.0,862,1239.0,5.0,1144,1244.0,60.0,0,0,,0.0,0.0,60.0,0.0,0.0,2022-11-13 08:33:55.975683,-14.48849978920499
2015,1,1,4,US,1768,N742PS,CLT,MEM,2000,1959.0,-1.0,10.0,2009.0,108.0,100.0,87.0,511,2036.0,3.0,2048,2039.0,-9.0,0,0,,,,,,,2022-11-13 08:33:55.975683,3.3394046641924744
2015,1,1,4,US,2070,N915US,CLT,LGA,1615,1614.0,-1.0,11.0,1625.0,107.0,93.0,76.0,544,1741.0,6.0,1802,1747.0,-15.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-14.600155048645824
2015,1,1,4,DL,1100,N938DN,ATL,BOS,1005,1001.0,-4.0,17.0,1018.0,154.0,142.0,120.0,946,1218.0,5.0,1239,1223.0,-16.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-11.570621636339194
2015,1,1,4,DL,2654,N6715C,MSP,FLL,1545,1542.0,-3.0,19.0,1601.0,211.0,202.0,179.0,1487,2000.0,4.0,2016,2004.0,-12.0,0,0,,,,,,,2022-11-13 08:33:55.975683,1.349162391895193
2015,1,1,4,WN,4988,N413WN,MCO,RDU,1320,1320.0,0.0,11.0,1331.0,95.0,92.0,79.0,534,1450.0,2.0,1455,1452.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-17.54110429224523
2015,1,1,4,DL,1740,N6701,LAS,SLC,1400,1359.0,-1.0,15.0,1414.0,80.0,84.0,63.0,368,1617.0,6.0,1620,1623.0,3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-6.632228727357835
2015,1,1,4,WN,976,N479WN,DCA,MSY,925,921.0,-4.0,11.0,932.0,180.0,177.0,156.0,969,1108.0,10.0,1125,1118.0,-7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,23.834692895430983
2015,1,1,4,OO,6588,N885AS,BFL,PHX,630,630.0,0.0,15.0,645.0,93.0,92.0,71.0,425,856.0,6.0,903,902.0,-1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-5.908505591947491
2015,1,1,4,B6,328,N763JB,MCO,EWR,1950,1947.0,-3.0,24.0,2011.0,152.0,154.0,123.0,937,2214.0,7.0,2222,2221.0,-1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,2.5078332070297393
2015,1,1,4,WN,7,N670SW,DAL,HOU,830,844.0,14.0,8.0,852.0,65.0,56.0,46.0,239,938.0,2.0,935,940.0,5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-3.947339581898955
2015,1,1,4,US,408,N521UW,PHX,PDX,1125,1128.0,3.0,25.0,1153.0,175.0,175.0,146.0,1009,1319.0,4.0,1320,1323.0,3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-9.425453878574858
2015,1,1,4,WN,4644,N8322X,PHX,SJC,2025,2104.0,39.0,13.0,2117.0,115.0,109.0,91.0,621,2148.0,5.0,2120,2153.0,33.0,0,0,,0.0,0.0,33.0,0.0,0.0,2022-11-13 08:33:55.975683,-15.095568412010005
2015,1,1,4,AS,123,N568AS,SEA,FAI,1335,1335.0,0.0,13.0,1348.0,240.0,219.0,202.0,1533,1610.0,4.0,1635,1614.0,-21.0,0,0,,,,,,,2022-11-13 08:33:55.975683,5.757765216493747
2015,1,1,4,WN,796,N652SW,ELP,DAL,1155,1159.0,4.0,10.0,1209.0,95.0,90.0,75.0,562,1424.0,5.0,1430,1429.0,-1.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-11.587158574790914
2015,1,1,4,MQ,3367,N604MQ,DFW,HOU,1555,1640.0,45.0,14.0,1654.0,63.0,69.0,52.0,247,1746.0,3.0,1658,1749.0,51.0,0,0,,6.0,0.0,0.0,39.0,6.0,2022-11-13 08:33:55.975683,-11.329364438725417
2015,1,1,4,AS,709,N769AS,SLC,SJC,640,747.0,67.0,28.0,815.0,123.0,106.0,75.0,584,830.0,3.0,743,833.0,50.0,0,0,,0.0,0.0,0.0,0.0,50.0,2022-11-13 08:33:55.975683,-18.693067255716063
2015,1,1,4,US,653,N805AW,PHX,ANC,2045,2114.0,29.0,19.0,2133.0,363.0,351.0,329.0,2552,102.0,3.0,48,105.0,17.0,0,0,,0.0,0.0,10.0,7.0,0.0,2022-11-13 08:33:55.975683,-13.725340771840646
2015,1,1,4,OO,5269,N797SK,TUS,IAH,848,840.0,-8.0,35.0,915.0,137.0,158.0,118.0,936,1213.0,5.0,1205,1218.0,13.0,0,0,,,,,,,2022-11-13 08:33:55.975683,5.645010421191268
2015,1,1,4,UA,1269,N68452,IAD,SAN,1825,1831.0,6.0,17.0,1848.0,346.0,346.0,325.0,2253,2113.0,4.0,2111,2117.0,6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-7.33874026474017
2015,1,1,4,B6,2020,N238JB,FLL,ORH,1455,1521.0,26.0,13.0,1534.0,173.0,170.0,154.0,1211,1808.0,3.0,1748,1811.0,23.0,0,0,,0.0,0.0,23.0,0.0,0.0,2022-11-13 08:33:55.975683,-8.700872994574917
2015,1,1,4,DL,2567,N696DL,SLC,SAN,1106,1105.0,-1.0,12.0,1117.0,114.0,95.0,78.0,626,1135.0,5.0,1200,1140.0,-20.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-5.871652140062642
2015,1,1,4,WN,408,N8635F,BWI,AUS,900,901.0,1.0,10.0,911.0,235.0,231.0,216.0,1342,1147.0,5.0,1155,1152.0,-3.0,0,0,,,,,,,2022-11-13 08:33:55.975683,76.91444859301706
2015,1,1,4,OO,5385,N567SW,SFO,SMF,1620,1614.0,-6.0,16.0,1630.0,46.0,42.0,22.0,86,1652.0,4.0,1706,1656.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,35.91436118647965
2015,1,1,4,US,1954,N156UW,SFO,CLT,1115,1109.0,-6.0,31.0,1140.0,293.0,313.0,267.0,2296,1907.0,15.0,1908,1922.0,14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-21.654089122139595
2015,1,1,4,EV,5358,N861AS,ILM,ATL,1224,1218.0,-6.0,11.0,1229.0,92.0,88.0,71.0,377,1340.0,6.0,1356,1346.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,6.480656955051864
2015,1,1,4,WN,987,N220WN,LAX,LAS,905,857.0,-8.0,9.0,906.0,65.0,63.0,47.0,236,953.0,7.0,1010,1000.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-28.97079233968491
2015,1,1,4,UA,1631,N79402,EWR,MCO,1945,1955.0,10.0,10.0,2005.0,179.0,158.0,142.0,937,2227.0,6.0,2244,2233.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-5.546402643976249
2015,1,1,4,AA,68,N5EGAA,SFO,MIA,700,703.0,3.0,14.0,717.0,324.0,317.0,295.0,2585,1512.0,8.0,1524,1520.0,-4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-9.835152409812974
2015,1,1,4,AS,408,N622AS,PDX,SJC,1130,1123.0,-7.0,16.0,1139.0,102.0,107.0,87.0,569,1306.0,4.0,1312,1310.0,-2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-13.25838632245725
2015,1,1,4,OO,5482,N934SW,SBA,DEN,545,542.0,-3.0,25.0,607.0,154.0,167.0,134.0,916,921.0,8.0,919,929.0,10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-14.36815360177182
2015,1,1,4,UA,1584,N12238,FLL,EWR,926,922.0,-4.0,14.0,936.0,183.0,180.0,154.0,1065,1210.0,12.0,1229,1222.0,-7.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-10.41982047515632
2015,1,1,4,EV,5063,N837AS,ATL,FAY,1029,1022.0,-7.0,11.0,1033.0,73.0,64.0,51.0,331,1124.0,2.0,1142,1126.0,-16.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-8.876340443532472
2015,1,1,4,WN,41,N243WN,HOU,LGA,1810,1834.0,24.0,6.0,1840.0,195.0,169.0,158.0,1428,2218.0,5.0,2225,2223.0,-2.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-17.772452281015227
2015,1,1,4,DL,1347,N909DA,ATL,CMH,1920,1918.0,-2.0,16.0,1934.0,94.0,83.0,63.0,447,2037.0,4.0,2054,2041.0,-13.0,0,0,,,,,,,2022-11-13 08:33:55.975683,2.491222739309827
2015,1,1,4,DL,2094,N522US,ATL,PHL,1510,1509.0,-1.0,16.0,1525.0,127.0,117.0,98.0,666,1703.0,3.0,1717,1706.0,-11.0,0,0,,,,,,,2022-11-13 08:33:55.975683,38.85590844845885
2015,1,1,4,DL,2092,N960DL,LGA,RSW,1815,1817.0,2.0,11.0,1828.0,212.0,181.0,165.0,1080,2113.0,5.0,2147,2118.0,-29.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-21.810761780821796
2015,1,1,4,UA,1547,N36444,MCO,IAH,747,748.0,1.0,10.0,758.0,155.0,149.0,133.0,854,911.0,6.0,922,917.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-12.286134092260609
2015,1,1,4,B6,790,N249JB,DCA,BOS,1655,1654.0,-1.0,11.0,1705.0,88.0,79.0,64.0,399,1809.0,4.0,1823,1813.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-2.822119865394946
2015,1,1,4,AA,27,N5DUAA,DFW,LAS,1850,1929.0,39.0,16.0,1945.0,175.0,165.0,141.0,1055,2006.0,8.0,1945,2014.0,29.0,0,0,,0.0,0.0,29.0,0.0,0.0,2022-11-13 08:33:55.975683,101.63616870176816
2015,1,1,4,WN,1926,N7745A,SAT,ATL,635,634.0,-1.0,10.0,644.0,135.0,126.0,103.0,874,927.0,13.0,950,940.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,67.71431503116334
2015,1,1,4,MQ,3312,N813MQ,DFW,BPT,1600,1555.0,-5.0,23.0,1618.0,63.0,99.0,73.0,270,1731.0,3.0,1703,1734.0,31.0,0,0,,31.0,0.0,0.0,0.0,0.0,2022-11-13 08:33:55.975683,1.4399799284241266
2015,1,1,4,WN,611,N932WN,BWI,MHT,1745,1738.0,-7.0,8.0,1746.0,75.0,72.0,59.0,377,1845.0,5.0,1900,1850.0,-10.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-11.470398669822746
2015,1,1,4,WN,3744,N270WN,LAS,SDF,1705,1711.0,6.0,11.0,1722.0,210.0,200.0,184.0,1624,2326.0,5.0,2335,2331.0,-4.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-3.3817336625806447
2015,1,1,4,AS,405,N565AS,SJC,PDX,700,655.0,-5.0,12.0,707.0,105.0,105.0,88.0,569,835.0,5.0,845,840.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-5.779565102643582
2015,1,1,4,EV,5912,N12160,DEN,DIK,1946,2011.0,25.0,82.0,2133.0,99.0,160.0,72.0,488,2245.0,6.0,2125,2251.0,86.0,0,0,,61.0,0.0,0.0,0.0,25.0,2022-11-13 08:33:55.975683,9.436408394419797
2015,1,1,4,WN,1081,N214WN,OKC,HOU,1210,1418.0,128.0,5.0,1423.0,85.0,82.0,72.0,419,1535.0,5.0,1335,1540.0,125.0,0,0,,0.0,0.0,0.0,125.0,0.0,2022-11-13 08:33:55.975683,50.43866754275473
2015,1,1,4,EV,3955,N12528,IAH,JAN,1445,1443.0,-2.0,14.0,1457.0,76.0,72.0,49.0,351,1546.0,9.0,1601,1555.0,-6.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-4.578021266552424
2015,1,1,4,WN,3932,N8305E,BNA,DCA,1640,1637.0,-3.0,7.0,1644.0,95.0,79.0,68.0,562,1852.0,4.0,1915,1856.0,-19.0,0,0,,,,,,,2022-11-13 08:33:55.975683,34.492432984598
2015,1,1,4,WN,2560,N936WN,BOS,MCI,1915,1917.0,2.0,14.0,1931.0,230.0,233.0,213.0,1256,2204.0,6.0,2205,2210.0,5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-11.772004942208063
2015,1,1,4,WN,2182,N773SA,LAS,ABQ,835,828.0,-7.0,8.0,836.0,85.0,78.0,64.0,486,1040.0,6.0,1100,1046.0,-14.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-5.962352153958313
2015,1,1,4,DL,401,N3756,SJU,JFK,1457,1449.0,-8.0,13.0,1502.0,249.0,252.0,226.0,1598,1748.0,13.0,1806,1801.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,1.1897887560401403
2015,1,1,4,UA,1168,N75432,ORD,DEN,948,958.0,10.0,15.0,1013.0,168.0,153.0,130.0,888,1123.0,8.0,1136,1131.0,-5.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-22.820363924547316
2015,1,1,4,DL,404,N6701,JFK,LAS,1015,1014.0,-1.0,18.0,1032.0,351.0,344.0,319.0,2248,1251.0,7.0,1306,1258.0,-8.0,0,0,,,,,,,2022-11-13 08:33:55.975683,-13.601032499575252
2015,1,1,4,WN,4371,N395SW,IND,DCA,1555,1550.0,-5.0,11.0,1601.0,90.0,77.0,62.0,500,1703.0,4.0,1725,1707.0,-18.0,0,0,,,,,,,2022-11-13 08:33:55.975683,171.4800073216768
