creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,churn,decisions
627,Texas,Female,39,5,124586.93,1,1,0,93132.61,no,high_risk
640,Hawaii,Female,66,9,116037.76,1,0,1,184636.05,yes,low_risk
508,Massachusetts,Male,54,10,0.0,1,1,1,175749.36,yes,low_risk
660,Hawaii,Female,48,0,90044.32,2,0,1,187604.97,no,high_risk
636,Florida,Male,45,3,0.0,2,1,1,159463.8,yes,low_risk
850,Texas,Female,32,0,116968.91,1,0,0,175094.62,yes,low_risk
682,Hawaii,Male,69,6,0.0,2,0,1,149604.18,yes,low_risk
559,Hawaii,Female,31,3,127070.73,1,0,1,160941.78,yes,low_risk
629,New York,Female,38,9,123948.85,1,1,0,76053.07,yes,low_risk
658,Hawaii,Female,24,2,0.0,2,1,1,84694.49,yes,low_risk
657,Florida,Male,75,7,126273.95,1,0,1,91673.6,yes,low_risk
520,California,Male,49,5,121197.64,1,1,0,72577.33,no,high_risk
785,Hawaii,Nonbinary,47,9,122031.55,1,1,1,33823.5,no,high_risk
769,Hawaii,Female,25,10,0.0,2,0,0,187925.75,yes,low_risk
512,California,Female,41,6,0.0,1,1,1,100507.81,yes,low_risk
705,California,Male,25,9,0.0,2,0,1,112331.19,yes,low_risk
602,California,Female,35,8,0.0,2,1,1,152843.53,yes,low_risk
734,Hawaii,Male,37,3,80387.81,1,0,1,77272.62,yes,low_risk
566,Florida,Male,44,5,0.0,2,1,0,66462.79,yes,low_risk
501,California,Female,41,3,144260.5,1,1,0,172114.67,yes,low_risk
694,Hawaii,Male,34,5,127900.03,1,1,0,101737.8,yes,low_risk
750,Massachusetts,Nonbinary,36,6,0.0,2,1,1,59816.41,yes,low_risk
850,New York,Female,47,10,134381.52,1,0,0,26812.89,no,high_risk
833,New York,Male,59,1,130854.59,1,1,1,30722.52,no,high_risk
585,California,Female,30,6,0.0,2,1,1,137757.69,yes,low_risk
526,California,Female,37,5,53573.18,1,1,0,62830.97,yes,low_risk
711,Hawaii,Nonbinary,39,3,152462.79,1,1,0,90305.97,yes,low_risk
536,California,Female,41,9,0.0,1,1,0,121299.14,yes,low_risk
563,California,Nonbinary,34,6,0.0,2,0,0,36536.93,yes,low_risk
590,Hawaii,Male,47,0,117879.32,1,1,1,8214.46,yes,low_risk
653,Texas,Male,41,1,104584.11,1,1,0,15126.32,no,high_risk
720,Hawaii,Male,44,4,0.0,2,1,0,163471.01,yes,low_risk
644,Texas,Female,34,10,122196.99,2,1,1,182099.71,yes,low_risk
618,Hawaii,Female,49,9,44301.43,3,1,1,89729.3,no,high_risk
819,California,Female,38,10,0.0,2,1,0,30498.7,yes,low_risk
631,Texas,Female,29,2,96863.52,2,1,1,31613.35,yes,low_risk
744,Texas,Male,41,7,190409.34,2,1,1,138361.48,yes,low_risk
695,Florida,Female,34,9,0.0,2,1,1,67502.12,yes,low_risk
604,California,Female,56,0,62732.65,1,0,1,124954.56,yes,low_risk
543,Hawaii,Nonbinary,43,9,0.0,2,1,1,78858.07,yes,low_risk
751,California,Male,47,5,142669.93,2,1,0,162760.96,yes,low_risk
593,Florida,Male,44,5,0.0,1,1,0,128046.98,yes,low_risk
762,Massachusetts,Male,29,10,115545.33,2,1,0,148256.43,yes,low_risk
553,Texas,Male,35,2,158584.28,2,1,0,43640.16,yes,low_risk
630,Texas,Female,25,7,79656.81,1,1,0,93524.22,yes,low_risk
791,Hawaii,Male,34,7,0.0,2,1,0,96734.46,yes,low_risk
682,Massachusetts,Female,58,4,0.0,1,1,0,176036.01,yes,low_risk
692,Texas,Male,53,7,150926.99,2,0,0,119817.19,yes,low_risk
815,Florida,Female,38,2,48387.0,1,1,0,184796.84,yes,low_risk
564,Hawaii,Male,40,4,0.0,1,1,0,85455.62,no,high_risk
577,New York,Female,43,3,127940.47,1,0,0,125140.72,no,high_risk
608,Texas,Female,30,2,91057.37,2,1,0,132973.17,yes,low_risk
684,Florida,Male,24,8,143582.89,1,1,1,22527.27,yes,low_risk
691,Texas,Male,30,7,101231.77,2,0,0,156529.44,yes,low_risk
715,California,Female,33,3,85227.84,1,1,1,68087.15,yes,low_risk
720,Florida,Male,21,2,123200.78,1,1,1,180712.28,yes,low_risk
644,Hawaii,Nonbinary,40,9,137285.26,4,1,0,77063.63,no,high_risk
755,Texas,Female,38,1,82083.52,1,0,1,10333.78,yes,low_risk
504,Texas,Male,43,5,134740.19,2,1,0,181430.91,yes,low_risk
677,Texas,Female,26,6,98723.67,1,0,1,151146.67,yes,low_risk
776,Hawaii,Male,39,8,125211.55,2,1,0,144496.07,yes,low_risk
678,Hawaii,Male,40,1,0.0,2,1,1,187343.4,yes,low_risk
755,Hawaii,Female,29,3,0.0,3,1,0,4733.94,yes,low_risk
671,Hawaii,Male,31,0,116234.61,1,1,0,172096.08,yes,low_risk
712,Texas,Male,37,7,93978.96,2,1,0,60651.77,yes,low_risk
503,Hawaii,Female,37,8,0.0,2,1,1,97893.32,yes,low_risk
675,Hawaii,Male,34,1,124619.33,2,0,1,163667.56,yes,low_risk
706,California,Female,44,4,129605.99,1,0,0,69865.49,yes,low_risk
652,Florida,Male,37,7,0.0,2,1,0,68789.93,yes,low_risk
589,New York,Female,19,9,83495.11,1,1,1,143022.31,no,high_risk
687,Massachusetts,Female,39,2,0.0,3,0,0,188150.6,no,high_risk
530,Hawaii,Male,37,8,0.0,2,1,1,287.99,yes,low_risk
471,Hawaii,Female,58,4,114713.57,1,1,1,36315.03,yes,low_risk
743,Massachusetts,Male,41,7,0.0,1,1,0,163736.09,no,high_risk
749,California,Female,26,6,0.0,2,0,1,34948.77,yes,low_risk
672,California,Female,34,8,0.0,2,1,1,16245.25,yes,low_risk
562,Hawaii,Female,57,3,0.0,3,1,0,6554.97,no,high_risk
741,Texas,Female,19,8,108711.57,2,1,0,24857.25,yes,low_risk
685,California,Male,40,2,168001.34,2,1,1,167400.29,yes,low_risk
850,Hawaii,Female,30,3,0.0,2,1,0,116692.8,yes,low_risk
745,Hawaii,Female,33,1,0.0,2,1,1,174431.01,yes,low_risk
508,Texas,Female,41,5,82161.7,2,1,0,187776.49,yes,low_risk
795,Massachusetts,Male,29,4,0.0,2,0,0,155711.64,yes,low_risk
696,Hawaii,Female,30,8,0.0,2,1,1,196134.44,yes,low_risk
632,California,Female,28,5,118890.81,1,0,1,145157.97,yes,low_risk
630,Hawaii,Male,34,9,0.0,2,1,1,114006.35,yes,low_risk
570,New York,Female,57,5,86568.75,1,0,1,103660.31,yes,low_risk
564,California,Female,33,4,135946.26,1,1,0,63170.0,yes,low_risk
644,California,Nonbinary,31,5,0.0,2,1,1,41872.17,yes,low_risk
792,Hawaii,Male,34,1,0.0,1,0,1,86330.32,yes,low_risk
670,Florida,Male,35,2,124268.64,2,0,1,84321.03,yes,low_risk
544,Hawaii,Female,40,7,0.0,1,0,1,161076.92,yes,low_risk
655,Florida,Female,35,1,106405.03,1,1,1,82900.25,yes,low_risk
679,Hawaii,Male,36,1,97234.58,1,1,0,188997.08,yes,low_risk
779,New York,Female,24,10,122200.31,2,1,0,43705.56,yes,low_risk
558,Hawaii,Male,32,5,73494.21,1,0,0,136301.1,yes,low_risk
531,Hawaii,Nonbinary,44,3,0.0,2,1,1,34416.79,yes,low_risk
639,Hawaii,Male,39,6,150555.83,1,1,0,30414.17,yes,low_risk
649,Texas,Female,41,4,115897.73,1,1,0,143544.48,yes,low_risk
679,Florida,Male,33,4,96110.22,1,1,0,1173.23,yes,low_risk
598,Florida,Female,39,5,0.0,2,1,1,83103.46,yes,low_risk
758,California,Female,42,7,0.0,2,0,1,76209.56,yes,low_risk
850,Hawaii,Nonbinary,31,8,0.0,2,1,0,178667.7,yes,low_risk
657,Texas,Female,38,5,123770.46,1,0,0,47019.66,no,high_risk
577,Florida,Female,44,8,115557.0,1,0,1,127506.76,yes,low_risk
599,Hawaii,Male,44,10,118577.24,1,1,1,31448.52,yes,low_risk
710,Texas,Female,24,7,103099.17,2,1,0,173276.62,yes,low_risk
537,Hawaii,Male,28,3,157842.07,1,1,0,86911.49,yes,low_risk
512,Texas,Female,32,2,123403.85,2,1,0,80120.19,yes,low_risk
816,New York,Female,34,2,108410.87,2,1,0,102908.91,yes,low_risk
704,Florida,Female,24,2,0.0,1,1,0,35600.25,no,high_risk
621,California,Male,40,10,163823.37,1,0,0,89519.47,yes,low_risk
625,Texas,Female,39,10,129845.26,1,1,1,96444.88,yes,low_risk
733,Texas,Male,38,9,111347.37,2,0,1,194872.97,yes,low_risk
706,Texas,Female,47,10,144090.42,1,1,0,140938.95,no,high_risk
584,Florida,Female,59,1,0.0,1,0,1,130260.11,no,high_risk
544,Massachusetts,Male,37,2,0.0,2,0,0,135067.02,yes,low_risk
383,Massachusetts,Female,48,8,95808.19,1,0,0,137702.01,no,high_risk
606,Hawaii,Male,40,6,119501.88,2,1,0,46774.94,yes,low_risk
602,New York,Female,53,5,98268.84,1,0,1,45038.29,no,high_risk
808,Hawaii,Female,33,2,103516.87,1,1,0,113907.8,yes,low_risk
754,California,Male,28,8,0.0,2,1,1,52615.62,yes,low_risk
450,Hawaii,Male,29,7,117199.8,1,1,1,43480.63,yes,low_risk
785,Hawaii,Female,40,3,0.0,2,1,1,96832.82,yes,low_risk
750,Hawaii,Male,38,5,151532.4,1,1,1,46555.15,yes,low_risk
850,California,Male,30,6,86449.39,1,1,1,188809.23,yes,low_risk
701,Massachusetts,Female,34,6,107980.37,1,1,1,119374.74,yes,low_risk
699,New York,Female,51,2,92246.14,2,0,1,91346.03,yes,low_risk
431,Hawaii,Male,63,6,160982.89,1,1,1,168008.17,yes,low_risk
714,Texas,Male,42,2,177640.09,1,0,1,47166.55,yes,low_risk
629,Massachusetts,Male,41,10,150148.51,1,0,0,6936.27,yes,low_risk
531,California,Female,42,2,0.0,2,0,1,90537.47,yes,low_risk
778,Massachusetts,Male,33,5,116474.28,2,1,1,32757.55,yes,low_risk
726,Hawaii,Female,42,2,109471.79,1,0,1,175161.05,yes,low_risk
663,Florida,Male,64,6,0.0,2,0,1,15876.52,yes,low_risk
732,Hawaii,Female,34,8,122338.43,2,1,0,187985.85,yes,low_risk
645,California,Female,38,7,59568.57,1,1,1,167723.25,yes,low_risk
527,New York,Male,58,3,137318.42,1,1,1,126144.96,yes,low_risk
626,Florida,Male,29,7,0.0,2,1,0,49361.84,yes,low_risk
762,Texas,Male,35,1,117458.51,1,0,1,178361.48,no,high_risk
812,Hawaii,Male,32,5,133050.97,2,1,0,89385.92,yes,low_risk
558,Hawaii,Female,47,9,0.0,2,1,0,103787.28,yes,low_risk
737,Texas,Male,43,8,96353.8,1,0,0,10209.8,yes,low_risk
579,Hawaii,Female,33,1,65667.79,2,0,0,164608.98,yes,low_risk
693,Hawaii,Male,31,1,0.0,2,0,1,182270.88,yes,low_risk
605,California,Nonbinary,39,6,111169.91,1,0,0,9641.4,yes,low_risk
647,Florida,Female,29,2,0.0,2,1,0,179032.68,yes,low_risk
549,Hawaii,Female,52,1,0.0,1,0,1,8636.05,no,high_risk
606,Texas,Male,40,9,95293.86,2,0,1,96985.58,yes,low_risk
746,Hawaii,Female,29,4,105599.67,1,1,1,43106.17,yes,low_risk
684,New York,Female,40,6,137326.65,1,1,0,186976.6,yes,low_risk
773,Massachusetts,Female,23,8,0.0,2,1,0,56759.79,yes,low_risk
665,Hawaii,Female,23,9,143672.9,1,1,1,115147.33,yes,low_risk
750,Florida,Female,36,8,112940.07,1,0,1,9855.81,yes,low_risk
600,Hawaii,Male,49,7,90218.9,1,1,0,91347.76,yes,low_risk
750,Florida,Female,33,3,161801.47,1,0,1,153288.97,no,high_risk
652,Florida,Male,58,6,0.0,2,0,1,170025.43,yes,low_risk
691,Texas,Male,38,9,163965.69,2,0,1,103511.26,yes,low_risk
619,Massachusetts,Male,38,3,96143.47,1,0,0,98994.92,yes,low_risk
601,Hawaii,Female,46,3,98202.76,1,0,0,137763.93,yes,low_risk
693,Texas,Female,41,9,181461.48,3,1,1,187929.43,no,high_risk
630,California,Male,55,2,0.0,1,1,1,106202.07,no,high_risk
527,California,Male,32,0,0.0,1,1,0,109523.88,yes,low_risk
778,New York,Female,33,4,111063.73,2,1,0,83556.65,yes,low_risk
659,California,Female,49,1,0.0,1,1,0,116249.72,no,high_risk
776,Hawaii,Female,31,5,0.0,2,1,0,92647.94,yes,low_risk
653,New York,Male,31,9,143321.97,1,1,0,83679.46,yes,low_risk
809,Hawaii,Female,24,4,0.0,2,1,0,193518.76,yes,low_risk
524,Massachusetts,Female,32,6,0.0,1,1,1,132861.9,no,high_risk
722,Hawaii,Male,46,6,0.0,1,1,1,93917.68,no,high_risk
540,California,Male,22,4,0.0,3,1,1,186233.26,no,high_risk
693,Hawaii,Female,30,6,127992.25,1,1,1,50457.2,yes,low_risk
629,Hawaii,Female,61,6,0.0,2,1,1,133672.61,yes,low_risk
484,Texas,Male,40,7,106901.42,2,0,0,118045.98,yes,low_risk
800,Florida,Nonbinary,46,6,0.0,2,1,0,171928.04,yes,low_risk
619,California,Female,28,3,0.0,2,1,0,53394.12,yes,low_risk
640,New York,Female,43,9,94752.49,1,1,0,184006.36,no,high_risk
458,Massachusetts,Male,36,5,0.0,2,1,0,79723.78,yes,low_risk
521,Hawaii,Female,41,2,0.0,2,1,1,113089.43,yes,low_risk
702,Massachusetts,Female,38,2,0.0,1,1,1,161888.63,yes,low_risk
747,California,Male,27,10,0.0,2,0,0,13007.89,yes,low_risk
684,Texas,Female,46,3,102955.14,2,1,0,154137.33,yes,low_risk
850,New York,Male,40,6,94607.08,1,1,0,36690.49,yes,low_risk
648,Texas,Nonbinary,44,9,111369.79,2,1,1,91947.74,yes,low_risk
545,New York,Male,45,6,93796.42,2,1,1,162321.26,yes,low_risk
705,Hawaii,Male,33,3,144427.96,2,1,0,113845.19,yes,low_risk
788,Hawaii,Male,55,3,0.0,1,0,1,13288.46,no,high_risk
618,Hawaii,Male,39,2,91068.56,1,1,0,26578.69,yes,low_risk
605,Hawaii,Female,51,9,104760.82,1,1,1,165574.54,no,high_risk
529,Hawaii,Female,27,1,0.0,2,1,1,37769.98,yes,low_risk
754,California,Female,47,1,185513.67,1,1,0,27438.83,yes,low_risk
806,Hawaii,Male,48,4,164701.68,1,1,1,21439.49,yes,low_risk
717,Florida,Female,49,1,110864.38,2,1,1,124532.9,no,high_risk
802,Massachusetts,Male,41,5,0.0,2,1,1,134626.3,yes,low_risk
691,California,Male,28,1,0.0,2,0,0,92865.41,yes,low_risk
777,Hawaii,Female,58,4,0.0,1,1,1,62449.07,no,high_risk
656,Texas,Female,27,3,150905.03,2,1,0,16998.72,yes,low_risk
641,Hawaii,Male,30,2,87505.47,2,0,1,7278.57,yes,low_risk
763,California,Male,40,3,0.0,2,1,0,134281.11,yes,low_risk
640,New York,Male,39,9,131607.28,4,0,1,6981.43,no,high_risk
563,Massachusetts,Male,57,6,0.0,2,1,1,39297.48,yes,low_risk
850,Hawaii,Female,35,9,0.0,2,0,0,25329.48,yes,low_risk
737,California,Male,44,7,0.0,2,0,0,57898.58,yes,low_risk
644,California,Male,33,7,174571.36,1,0,1,43943.09,yes,low_risk
732,Hawaii,Female,35,3,0.0,2,1,0,90876.95,yes,low_risk
625,California,Male,22,9,0.0,2,1,0,157072.91,yes,low_risk
850,Massachusetts,Male,30,2,141040.01,1,1,1,5978.2,yes,low_risk
546,California,Male,29,5,0.0,1,1,1,94823.95,yes,low_risk
742,Massachusetts,Male,24,8,0.0,2,1,0,4070.28,yes,low_risk
645,Texas,Female,37,2,136925.09,2,0,1,153400.24,yes,low_risk
470,Massachusetts,Female,31,2,101675.22,2,1,0,45033.75,yes,low_risk
823,California,Male,38,1,0.0,2,1,0,156603.7,yes,low_risk
657,Florida,Male,41,8,109402.13,1,1,1,66463.62,yes,low_risk
587,Texas,Female,49,7,155393.98,2,1,0,13308.2,no,high_risk
415,California,Male,32,5,145807.59,1,1,1,3064.65,yes,low_risk
666,Florida,Male,43,5,0.0,2,1,0,29346.1,yes,low_risk
667,Florida,Female,36,3,121542.57,2,1,1,186841.71,yes,low_risk
635,Texas,Male,53,8,117005.55,1,0,1,123646.57,no,high_risk
631,Hawaii,Male,36,1,0.0,2,0,0,133141.34,yes,low_risk
656,California,Male,36,8,97786.08,2,0,1,21478.36,yes,low_risk
554,Massachusetts,Female,46,7,87603.35,3,0,1,96929.24,no,high_risk
589,Hawaii,Female,46,10,107238.85,2,1,0,37024.28,yes,low_risk
650,California,Female,39,4,0.0,2,0,0,186275.7,yes,low_risk
590,California,Female,54,4,0.0,2,1,1,93820.49,no,high_risk
743,Hawaii,Male,37,8,69143.91,2,0,1,105780.18,yes,low_risk
646,Massachusetts,Female,42,3,99836.47,1,0,1,22909.56,yes,low_risk
523,California,Male,34,2,161588.89,1,1,1,51358.66,yes,low_risk
625,Massachusetts,Female,31,8,0.0,2,1,0,151843.54,yes,low_risk
473,Hawaii,Female,39,9,117103.26,2,1,1,85937.52,no,high_risk
720,Texas,Female,29,7,106230.92,1,1,1,69903.93,no,high_risk
654,New York,Female,32,1,114510.85,1,1,1,126143.23,yes,low_risk
721,Hawaii,Female,35,6,118273.83,1,0,1,3086.89,yes,low_risk
758,California,Male,51,8,81710.46,1,1,1,116520.07,yes,low_risk
633,Florida,Male,27,3,0.0,2,1,0,44008.91,yes,low_risk
747,California,Female,40,3,0.0,1,0,0,57817.84,no,high_risk
668,Hawaii,Male,28,4,107141.27,1,1,0,193018.71,yes,low_risk
789,Hawaii,Female,53,1,158271.74,1,1,1,5036.39,no,high_risk
769,California,Female,27,2,0.0,1,1,1,57876.05,yes,low_risk
662,Florida,Male,37,5,94901.09,1,1,1,48233.75,yes,low_risk
546,Hawaii,Nonbinary,28,8,0.0,1,1,0,159254.29,yes,low_risk
740,California,Female,30,8,105209.54,1,1,0,1852.58,yes,low_risk
622,Massachusetts,Female,47,6,142319.03,1,0,0,100183.05,yes,low_risk
745,California,Male,35,9,92566.53,2,1,0,161519.77,yes,low_risk
622,Texas,Female,52,9,111973.97,1,1,1,162756.29,no,high_risk
468,Hawaii,Female,42,5,0.0,2,1,0,125305.34,yes,low_risk
703,California,Male,50,8,160139.59,2,1,1,79314.1,yes,low_risk
611,California,Female,26,2,107508.93,2,1,1,120801.65,yes,low_risk
662,Hawaii,Female,22,2,126362.57,2,1,1,97382.8,yes,low_risk
670,Florida,Male,42,3,81589.04,1,1,0,188227.8,yes,low_risk
639,Massachusetts,Male,28,8,0.0,2,1,0,126561.07,yes,low_risk
761,California,Female,33,6,138053.79,2,1,0,148779.41,yes,low_risk
595,New York,Female,26,8,118547.72,1,1,1,151192.18,yes,low_risk
530,New York,Male,23,1,137060.88,2,1,1,165227.23,yes,low_risk
555,Hawaii,Female,26,7,0.0,2,1,0,93122.41,yes,low_risk
777,New York,Female,34,5,96693.66,1,1,1,172618.52,yes,low_risk
624,California,Female,32,2,79368.87,2,1,1,145471.94,yes,low_risk
581,New York,Female,43,5,93259.57,3,1,0,141035.65,no,high_risk
730,California,Female,22,9,65763.57,1,1,1,145792.01,yes,low_risk
654,California,Female,28,7,0.0,2,1,0,151316.37,yes,low_risk
527,Texas,Male,58,3,137318.42,1,1,1,126144.96,yes,low_risk
752,California,Female,41,8,0.0,2,1,0,139844.04,no,high_risk
658,Hawaii,Male,29,4,80262.6,1,1,1,20612.82,yes,low_risk
809,California,Male,38,3,0.0,2,1,1,80061.31,yes,low_risk
629,New York,Female,45,7,129818.39,3,1,0,9217.55,no,high_risk
722,Hawaii,Female,49,3,168197.66,1,1,0,140765.57,no,high_risk
599,Florida,Female,49,2,0.0,2,1,0,111190.53,yes,low_risk
741,Massachusetts,Male,53,3,0.0,2,1,1,38913.68,yes,low_risk
587,New York,Male,33,6,132603.36,1,1,0,55775.72,yes,low_risk
584,Texas,Female,37,10,134171.8,4,1,1,70927.11,no,high_risk
732,Massachusetts,Female,33,8,111379.55,1,1,1,45098.62,yes,low_risk
584,Hawaii,Male,36,9,0.0,1,1,1,105818.51,yes,low_risk
645,Hawaii,Male,25,0,174400.36,1,1,0,42669.37,yes,low_risk
670,Texas,Female,36,2,84266.44,2,0,0,38614.69,yes,low_risk
677,Hawaii,Male,58,9,0.0,1,0,1,168650.4,yes,low_risk
641,California,Male,41,6,0.0,2,1,0,65396.79,yes,low_risk
723,California,Male,28,4,0.0,2,1,1,123885.88,yes,low_risk
635,California,Female,33,5,0.0,2,1,0,122949.71,yes,low_risk
704,California,Male,36,3,114370.41,1,0,1,66810.48,yes,low_risk
597,California,Male,67,2,0.0,2,0,1,108645.85,yes,low_risk
783,Massachusetts,Female,44,3,81811.71,1,1,0,164213.53,no,high_risk
569,Massachusetts,Nonbinary,30,3,139528.23,1,1,1,33230.37,yes,low_risk
695,Massachusetts,Nonbinary,39,5,0.0,2,0,0,102763.69,yes,low_risk
507,New York,Female,46,8,102785.16,1,1,1,70323.68,yes,low_risk
466,Hawaii,Male,29,6,0.0,2,1,1,2797.27,yes,low_risk
765,New York,Female,46,8,119492.88,2,0,1,166896.01,no,high_risk
840,Hawaii,Male,30,8,136291.71,1,1,0,54113.38,yes,low_risk
718,Hawaii,Male,33,7,102874.28,1,0,0,117841.06,yes,low_risk
734,Florida,Male,39,6,0.0,1,1,1,95135.27,yes,low_risk
806,Florida,Male,25,7,0.0,2,1,0,18461.9,yes,low_risk
480,California,Female,40,7,0.0,1,1,0,170332.67,no,high_risk
719,Massachusetts,Male,35,3,122964.88,1,1,1,138231.7,yes,low_risk
540,Hawaii,Male,48,0,148116.48,1,0,0,116973.48,yes,low_risk
740,Texas,Male,33,2,126524.11,1,1,0,136869.31,yes,low_risk
516,California,Female,46,1,104947.72,1,1,0,115789.25,no,high_risk
789,California,Female,53,1,158271.74,1,1,1,5036.39,no,high_risk
850,California,Male,33,10,0.0,1,1,0,4861.72,no,high_risk
680,California,Male,34,9,0.0,2,1,1,95686.6,yes,low_risk
667,Florida,Female,39,2,0.0,2,1,0,40721.24,no,high_risk
759,Massachusetts,Male,31,8,0.0,2,1,1,99086.74,yes,low_risk
759,Hawaii,Female,22,5,0.0,1,1,0,22303.17,yes,low_risk
643,New York,Male,33,7,98630.31,2,1,1,40250.82,yes,low_risk
758,California,Female,34,3,0.0,2,1,1,124226.16,yes,low_risk
717,Hawaii,Male,42,5,0.0,2,1,0,172665.21,yes,low_risk
528,California,Male,37,6,103772.45,1,1,0,197111.99,yes,low_risk
642,Hawaii,Male,38,3,0.0,2,0,0,171463.83,yes,low_risk
582,Hawaii,Male,50,2,148942.0,1,1,1,116944.3,yes,low_risk
564,New York,Male,33,3,109341.87,1,1,0,75632.78,yes,low_risk
651,Texas,Female,34,10,148962.46,1,1,0,66389.43,no,high_risk
520,California,Male,35,9,105387.89,1,1,1,25059.06,yes,low_risk
676,Hawaii,Female,34,8,82909.14,1,1,0,91817.38,no,high_risk
551,California,Female,45,6,0.0,2,1,1,51143.43,yes,low_risk
787,Massachusetts,Female,39,7,171646.76,1,0,1,100791.36,yes,low_risk
491,California,Female,68,3,107571.61,1,0,1,113695.99,yes,low_risk
599,Texas,Male,25,7,108380.72,1,1,1,79005.95,yes,low_risk
630,California,Male,43,9,0.0,2,1,1,34338.04,yes,low_risk
644,Texas,Female,40,4,77270.08,2,1,1,115800.1,no,high_risk
607,Massachusetts,Female,32,7,0.0,3,0,1,10674.62,yes,low_risk
785,Hawaii,Male,55,5,0.0,2,1,1,7008.65,yes,low_risk
668,Florida,Female,69,9,0.0,1,0,1,134483.07,yes,low_risk
498,Hawaii,Male,34,5,0.0,2,1,1,91711.66,yes,low_risk
621,Florida,Male,50,3,163085.79,1,0,1,131048.36,yes,low_risk
692,Hawaii,Male,69,10,154953.94,1,1,1,70849.47,yes,low_risk
672,Hawaii,Male,43,5,0.0,1,0,0,63833.09,yes,low_risk
697,Hawaii,Female,38,1,182065.85,1,1,0,49503.5,yes,low_risk
723,New York,Female,47,10,90450.0,2,0,0,103379.31,no,high_risk
516,Massachusetts,Female,33,3,0.0,2,1,1,58685.59,yes,low_risk
684,California,Female,48,3,73309.38,1,0,0,21228.34,no,high_risk
564,California,Male,31,0,110527.17,1,1,1,87060.77,yes,low_risk
529,Hawaii,Male,30,2,116295.29,1,1,0,75285.47,yes,low_risk
539,Hawaii,Female,47,2,127286.04,2,1,1,166929.43,no,high_risk
765,Hawaii,Female,56,1,0.0,1,1,0,13228.93,no,high_risk
608,Hawaii,Male,42,10,163548.07,1,1,0,38866.85,yes,low_risk
766,Florida,Male,41,0,0.0,2,0,1,34283.23,yes,low_risk
445,Massachusetts,Male,62,1,64119.38,1,1,1,76569.64,no,high_risk
657,Hawaii,Male,33,1,84309.57,2,0,0,103914.4,yes,low_risk
628,California,Female,46,1,46870.43,4,1,0,31272.14,no,high_risk
650,Hawaii,Female,31,1,160566.11,2,0,0,27073.81,yes,low_risk
562,California,Male,75,5,87140.85,1,1,1,39351.64,yes,low_risk
516,New York,Female,47,9,128298.74,1,0,0,149614.17,no,high_risk
609,Massachusetts,Male,32,4,99883.16,1,1,1,120594.85,yes,low_risk
534,Hawaii,Male,27,9,0.0,2,1,0,161344.13,yes,low_risk
663,New York,Female,37,8,155303.71,1,1,0,118716.63,yes,low_risk
731,California,Male,29,5,179539.2,1,0,0,112010.02,yes,low_risk
704,California,Female,33,0,130499.09,2,1,1,74804.36,yes,low_risk
508,California,Female,38,3,166328.65,2,0,1,22614.19,yes,low_risk
466,New York,Female,47,5,102085.72,1,1,1,183536.24,no,high_risk
531,Massachusetts,Nonbinary,42,6,75302.85,2,0,0,57034.35,yes,low_risk
808,New York,Male,39,3,124216.93,1,0,1,171442.36,yes,low_risk
627,Hawaii,Male,43,8,71240.3,1,0,1,127734.16,yes,low_risk
623,Florida,Female,40,7,0.0,1,1,1,25904.12,yes,low_risk
738,Hawaii,Male,49,6,106770.82,1,1,0,123499.27,yes,low_risk
632,California,Male,40,3,193354.86,2,1,0,149188.41,yes,low_risk
604,Hawaii,Female,53,2,121389.78,1,1,1,48201.64,no,high_risk
735,California,Male,31,3,119558.35,1,0,0,72927.68,yes,low_risk
576,Massachusetts,Male,52,2,100549.43,2,1,1,16644.16,yes,low_risk
569,New York,Male,25,9,173459.45,2,1,1,44381.06,yes,low_risk
650,New York,Female,35,3,165982.43,2,1,1,24482.16,yes,low_risk
529,California,Male,61,1,0.0,2,1,1,191370.97,yes,low_risk
578,Hawaii,Male,30,4,169462.09,1,1,0,112187.11,yes,low_risk
597,Florida,Male,26,5,0.0,2,0,1,95159.13,yes,low_risk
638,New York,Male,62,4,108716.59,2,1,1,74241.09,yes,low_risk
699,Hawaii,Male,34,2,117468.67,1,1,0,185227.42,yes,low_risk
686,Massachusetts,Female,47,6,0.0,1,1,0,32080.69,no,high_risk
660,Hawaii,Male,37,2,97324.91,1,1,0,23291.83,yes,low_risk
725,Texas,Nonbinary,33,7,115182.84,2,1,1,177279.41,yes,low_risk
707,Hawaii,Male,30,8,0.0,2,1,0,33159.37,yes,low_risk
622,Massachusetts,Female,23,8,0.0,2,1,1,131389.39,yes,low_risk
713,Texas,Male,40,3,114446.84,2,1,1,87308.18,yes,low_risk
790,Massachusetts,Female,46,9,0.0,1,0,0,14679.81,no,high_risk
607,Texas,Male,40,5,90594.55,1,0,1,181598.25,yes,low_risk
723,Hawaii,Male,48,7,0.0,2,1,1,150694.58,yes,low_risk
