creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,churn,decisions,predicted_churn,event_id
501,California,Female,34,3,107747.57,1,1,0,9249.36,yes,low_risk,0.6773425478508704,2702
644,Massachusetts,Male,49,10,0.0,2,1,1,145089.64,yes,low_risk,0.7859358807712805,2703
534,California,Female,34,7,121551.58,2,1,1,70179.0,yes,low_risk,0.8481359418841934,2704
658,Florida,Male,50,2,0.0,2,1,0,52137.73,yes,low_risk,0.6087372589593005,2705
637,Texas,Male,51,1,104682.83,1,1,0,55266.96,no,high_risk,0.0559715985252131,2706
632,Massachusetts,Female,29,7,80922.75,1,1,0,7820.78,yes,low_risk,0.7166099274958839,2707
665,New York,Male,32,1,132178.67,1,0,0,11865.76,yes,low_risk,0.4989718531051548,2708
737,New York,Female,45,2,99169.67,2,1,1,78650.95,yes,low_risk,0.5082068684787151,2709
625,California,Male,49,6,173434.9,1,1,0,165580.93,no,high_risk,0.1359370835198576,2710
794,Florida,Nonbinary,37,9,0.0,2,1,0,68008.85,yes,low_risk,0.8629321803277101,2711
424,Florida,Male,34,7,0.0,1,1,1,16250.61,yes,low_risk,0.6583814303121426,2712
543,Florida,Male,41,5,0.0,2,0,1,143980.29,yes,low_risk,0.8874288759383624,2713
647,Hawaii,Female,29,0,98263.46,2,1,0,164717.95,yes,low_risk,0.8488112887819307,2714
726,California,Female,31,9,114722.05,2,1,1,98178.57,yes,low_risk,0.8593678565689524,2715
656,California,Male,40,2,0.0,2,1,1,180553.48,yes,low_risk,0.8701192882001993,2716
611,Massachusetts,Male,52,7,0.0,1,0,1,73585.18,no,high_risk,0.2971609035047053,2717
701,Hawaii,Nonbinary,44,7,0.0,2,1,0,23425.78,yes,low_risk,0.7117000769794347,2718
503,Massachusetts,Male,31,4,0.0,2,1,1,21645.06,yes,low_risk,0.9329388438391706,2719
550,Florida,Nonbinary,33,9,72788.03,1,1,1,103608.06,yes,low_risk,0.7559611735484227,2720
734,New York,Female,47,10,91522.04,2,1,1,138835.91,yes,low_risk,0.5003280793691058,2721
765,Texas,Female,46,8,119492.88,2,0,1,166896.01,no,high_risk,0.4551772130659288,2722
605,Hawaii,Female,62,4,111065.93,2,0,1,125660.99,yes,low_risk,0.5236840842487696,2723
817,California,Female,55,10,117561.49,1,1,0,95941.55,no,high_risk,0.0660787077326845,2724
540,California,Male,48,2,109349.29,1,1,0,88703.04,no,high_risk,0.1279227733653573,2725
803,California,Female,26,4,0.0,2,1,1,181208.47,yes,low_risk,0.9285545671122524,2726
753,California,Female,62,6,0.0,2,1,1,136398.9,yes,low_risk,0.8328031862567248,2727
721,California,Male,46,1,115764.32,2,0,0,102950.79,yes,low_risk,0.4399786422992935,2728
778,California,Male,42,6,0.0,2,1,1,106197.44,yes,low_risk,0.841593152057855,2729
705,California,Female,31,3,142905.51,1,1,1,58134.97,yes,low_risk,0.7797593058720339,2730
678,Texas,Female,40,8,128644.46,1,0,0,167673.37,yes,low_risk,0.3409224186554563,2731
613,California,Female,27,5,125167.74,1,1,0,199104.52,yes,low_risk,0.6758570760588826,2732
651,Hawaii,Female,41,4,38617.2,1,1,1,104876.8,yes,low_risk,0.5594279781376273,2733
766,New York,Female,28,3,62717.84,2,1,1,13182.43,yes,low_risk,0.9031669703014694,2734
547,Hawaii,Female,35,4,0.0,1,1,1,133287.73,yes,low_risk,0.6440090391657215,2735
850,Texas,Female,25,8,69385.17,2,1,0,87834.24,yes,low_risk,0.8762937197071875,2736
699,New York,Female,41,1,200117.76,2,1,0,94142.35,yes,low_risk,0.6176154256651375,2737
823,Hawaii,Male,34,3,105057.33,1,1,0,9217.92,yes,low_risk,0.6985249327993058,2738
850,Florida,Male,36,0,0.0,2,1,0,141242.57,yes,low_risk,0.852828023024345,2739
754,Florida,Nonbinary,35,4,0.0,2,1,1,9658.41,yes,low_risk,0.9130684645028022,2740
649,Massachusetts,Male,51,4,0.0,1,1,1,150390.57,yes,low_risk,0.2993554047141584,2741
523,Florida,Female,36,8,113680.54,1,0,0,13197.44,yes,low_risk,0.6266429696143242,2742
845,Hawaii,Male,33,8,164385.53,1,1,0,150664.97,yes,low_risk,0.6787929093750483,2743
724,New York,Female,35,0,171982.95,2,0,1,167313.07,yes,low_risk,0.8224039419854446,2744
744,California,Female,39,6,0.0,1,0,0,10662.58,yes,low_risk,0.5102041283380979,2745
662,California,Female,37,5,0.0,2,1,0,151871.84,yes,low_risk,0.8619847530793986,2746
499,Florida,Female,53,1,75225.53,2,0,0,144849.1,no,high_risk,0.1285230661602649,2747
695,California,Female,42,0,0.0,2,0,1,140724.64,yes,low_risk,0.8078469187221128,2748
592,Hawaii,Male,28,2,116498.22,1,1,0,144290.25,yes,low_risk,0.6919836239745086,2749
850,Florida,Female,57,8,126776.3,2,1,1,132298.49,yes,low_risk,0.4633939183918808,2750
807,California,Female,47,9,167664.83,1,0,0,125440.11,no,high_risk,0.1997017702478122,2751
701,New York,Male,36,7,95448.32,2,1,0,189085.07,yes,low_risk,0.7317600777639198,2752
773,Texas,Female,36,4,105858.71,1,0,1,4395.45,yes,low_risk,0.5945397083763364,2753
617,California,Male,41,7,0.0,2,0,1,14496.67,yes,low_risk,0.8584466688040496,2754
715,Massachusetts,Female,35,4,40169.88,2,1,1,199857.47,yes,low_risk,0.901572500904786,2755
633,Hawaii,Male,38,2,91902.56,2,1,1,107673.35,yes,low_risk,0.8120341312159592,2756
649,California,Female,42,7,0.0,2,0,1,22974.01,yes,low_risk,0.8395863314346045,2757
790,Texas,Female,25,5,152885.77,1,1,0,58214.79,yes,low_risk,0.5579937964688108,2758
850,Texas,Male,31,4,146587.3,1,1,1,89874.82,yes,low_risk,0.7010641467992478,2759
555,New York,Male,42,6,107104.5,1,1,1,41304.44,no,high_risk,0.3014201551136916,2760
587,Texas,Female,37,6,104414.03,1,1,0,192026.02,yes,low_risk,0.4268524737111425,2761
622,New York,Female,52,9,111973.97,1,1,1,162756.29,no,high_risk,0.2350133243063672,2762
658,California,Male,31,5,100082.14,1,0,1,49809.88,yes,low_risk,0.786485036810726,2763
608,Hawaii,Female,56,10,129255.2,2,1,0,142492.04,no,high_risk,0.1065756633974429,2764
521,Hawaii,Female,39,6,0.0,2,0,1,27375.15,yes,low_risk,0.8890362680348166,2765
623,Hawaii,Female,35,0,130557.24,1,1,1,47880.71,yes,low_risk,0.7341057830892741,2766
810,California,Female,51,5,0.0,2,0,1,184524.74,yes,low_risk,0.8038347426455581,2767
510,New York,Nonbinary,31,0,113688.63,1,1,0,33099.41,no,high_risk,0.4595499327728851,2768
684,Hawaii,Male,34,9,0.0,2,1,1,65257.57,yes,low_risk,0.93321071044527,2769
660,Massachusetts,Female,28,3,128929.88,1,1,1,198069.71,yes,low_risk,0.7567136577284156,2770
430,California,Male,31,5,0.0,1,1,0,95655.16,yes,low_risk,0.5600314562048024,2771
547,Hawaii,Female,32,2,0.0,2,1,0,132002.83,yes,low_risk,0.9205327352080106,2772
637,Hawaii,Male,27,9,128940.24,1,1,0,46786.92,yes,low_risk,0.6895052354400906,2773
826,Massachusetts,Male,41,5,146466.46,2,0,0,180934.67,yes,low_risk,0.6820703688853252,2774
651,Hawaii,Male,56,2,0.0,1,1,0,114522.68,no,high_risk,0.04563107796191,2775
569,Florida,Female,42,1,0.0,1,1,1,83629.6,no,high_risk,0.3970854630131971,2776
795,Hawaii,Male,32,2,117265.21,1,1,1,198317.23,yes,low_risk,0.7441879877831543,2777
520,Hawaii,Male,31,4,93249.4,1,1,0,77335.75,yes,low_risk,0.7243002644917476,2778
724,California,Female,29,6,0.0,2,0,1,64729.51,yes,low_risk,0.9317080956879874,2779
712,Florida,Female,30,6,0.0,2,1,0,152417.97,yes,low_risk,0.9277776206327908,2780
550,New York,Male,36,2,113877.23,2,1,0,174921.91,yes,low_risk,0.6542172162472204,2781
556,New York,Female,43,4,125890.72,1,1,1,74854.97,yes,low_risk,0.2837455904204555,2782
665,California,Male,28,8,191402.82,2,1,0,83238.4,yes,low_risk,0.7627019211972978,2783
699,Massachusetts,Female,25,8,0.0,2,1,1,52404.47,yes,low_risk,0.9264309146965068,2784
837,New York,Male,38,2,126732.85,1,1,1,79577.38,yes,low_risk,0.4929183859638711,2785
692,Hawaii,Male,30,2,0.0,2,0,1,130486.57,yes,low_risk,0.9293814546733,2786
624,Hawaii,Male,51,10,123401.43,2,1,1,127825.25,yes,low_risk,0.4610045688958177,2787
666,California,Female,38,6,127043.09,1,1,1,8247.0,yes,low_risk,0.6892340664713642,2788
616,New York,Male,29,8,149318.55,1,1,0,140746.13,yes,low_risk,0.5557517558359252,2789
422,Massachusetts,Female,54,4,0.0,2,1,1,7166.71,yes,low_risk,0.7629944747946498,2790
751,California,Male,29,1,135536.5,1,1,0,66825.33,yes,low_risk,0.6682923973323629,2791
640,Texas,Male,23,3,72012.76,1,1,0,161333.13,yes,low_risk,0.6402473171640141,2792
570,New York,Male,38,1,127201.58,1,1,0,147168.28,no,high_risk,0.3768141865856425,2793
675,California,Male,34,1,124619.33,2,0,1,163667.56,yes,low_risk,0.8277633779787124,2794
595,Florida,Male,37,2,157084.99,1,1,0,134767.13,yes,low_risk,0.6237653224957838,2795
710,Florida,Male,35,1,106518.52,1,1,1,127951.81,yes,low_risk,0.7438320859057632,2796
788,California,Female,41,6,0.0,1,1,1,25571.37,yes,low_risk,0.5828895084682497,2797
503,Hawaii,Nonbinary,28,5,0.0,2,1,0,125918.17,yes,low_risk,0.9273483587063914,2798
689,New York,Male,26,4,120727.97,1,0,1,149073.88,yes,low_risk,0.6796277895705886,2799
850,Hawaii,Male,63,8,169832.57,1,0,0,184107.26,no,high_risk,0.0639283469379066,2800
611,California,Male,49,3,0.0,2,1,1,142917.54,yes,low_risk,0.7881693903601659,2801
573,Massachusetts,Female,72,8,98765.84,1,1,1,96015.53,yes,low_risk,0.8143317689055573,2802
850,New York,Female,31,4,164672.66,1,0,1,61936.1,yes,low_risk,0.7239952273794138,2803
613,Texas,Female,30,5,131563.88,2,1,0,170638.98,yes,low_risk,0.7790404489861292,2804
767,New York,Female,45,7,132746.2,2,1,0,26628.88,no,high_risk,0.440874819782301,2805
714,New York,Male,21,6,86402.52,2,0,0,27330.59,yes,low_risk,0.8404389020889639,2806
497,California,Male,47,6,0.0,1,1,1,90055.08,yes,low_risk,0.2970266324323073,2807
599,Florida,Female,28,4,126833.79,2,1,0,60843.09,no,high_risk,0.7842139796924055,2808
602,Hawaii,Male,23,7,113758.48,2,0,0,84077.6,yes,low_risk,0.779843553480084,2809
647,Florida,Female,44,5,0.0,3,1,1,174205.22,no,high_risk,0.0729577292617144,2810
622,California,Female,38,4,98640.74,1,1,1,110457.99,yes,low_risk,0.6891530570883959,2811
588,Florida,Female,35,7,0.0,2,1,1,108739.15,yes,low_risk,0.9368971593043331,2812
607,California,Male,25,3,0.0,2,0,0,187048.72,yes,low_risk,0.9209709821577748,2813
590,Hawaii,Male,40,8,0.0,2,1,0,62933.03,yes,low_risk,0.8336632582989486,2814
579,Massachusetts,Male,37,5,152212.88,2,0,0,120219.14,yes,low_risk,0.6648080365811037,2815
521,New York,Male,41,8,120586.54,1,0,1,20491.15,yes,low_risk,0.3857421399876664,2816
683,California,Female,35,6,187530.66,2,1,1,37976.36,yes,low_risk,0.7724815154053404,2817
796,Florida,Male,67,5,0.0,2,0,1,54871.02,yes,low_risk,0.899281561700547,2818
664,California,Male,57,6,0.0,2,1,1,15304.08,yes,low_risk,0.8019096280888557,2819
525,Hawaii,Nonbinary,25,6,0.0,2,1,0,89566.64,yes,low_risk,0.9272076297318084,2820
684,New York,Female,48,10,126384.42,1,1,1,198129.36,yes,low_risk,0.3249792195984535,2821
616,Florida,Female,36,6,132311.71,1,0,0,15462.84,yes,low_risk,0.6251534465469498,2822
437,Hawaii,Female,26,1,120923.52,1,0,1,78854.57,yes,low_risk,0.8008657297846397,2823
499,California,Male,35,10,0.0,2,1,0,10722.54,yes,low_risk,0.885583384594593,2824
698,Massachusetts,Female,50,1,0.0,4,1,0,88566.9,no,high_risk,0.1064452491036338,2825
630,Texas,Female,23,4,137964.51,1,0,1,174570.55,yes,low_risk,0.6791714686982986,2826
694,Massachusetts,Female,37,3,0.0,2,1,1,147012.22,yes,low_risk,0.8915622303511929,2827
599,Hawaii,Male,25,6,120383.41,1,1,1,24903.09,yes,low_risk,0.7939026372302364,2828
820,California,Male,33,2,132150.26,2,1,0,23067.97,yes,low_risk,0.7970102757742754,2829
661,California,Female,30,7,0.0,2,1,0,72196.57,yes,low_risk,0.9264422892162218,2830
534,California,Male,24,1,0.0,1,1,1,169653.32,yes,low_risk,0.710205439773651,2831
688,California,Nonbinary,51,5,0.0,1,1,0,91624.11,no,high_risk,0.0549776255934498,2832
749,New York,Male,66,6,182532.23,2,1,1,195429.92,yes,low_risk,0.7287393143409295,2833
522,New York,Female,25,5,94049.92,2,1,0,103269.0,yes,low_risk,0.8350448197561253,2834
593,California,Male,35,9,114193.24,1,1,0,71154.1,yes,low_risk,0.6365146228737777,2835
553,Hawaii,Male,32,7,64082.09,1,0,1,109159.58,yes,low_risk,0.7231676063127513,2836
456,California,Female,33,1,188285.68,1,0,0,58363.94,yes,low_risk,0.6399971267463122,2837
591,Texas,Female,44,10,113581.98,1,1,0,1985.41,yes,low_risk,0.2115033659016047,2838
623,Hawaii,Male,23,1,106012.2,2,0,1,191415.94,yes,low_risk,0.8560358376597152,2839
625,Hawaii,Female,28,3,0.0,1,0,0,183646.41,yes,low_risk,0.5974184875780818,2840
497,New York,Male,24,6,111769.14,2,1,0,55859.27,yes,low_risk,0.7309619307837235,2841
724,Texas,Male,41,2,127892.57,2,0,1,199645.45,yes,low_risk,0.7278504333090856,2842
770,California,Nonbinary,36,2,89800.14,1,1,1,105922.69,yes,low_risk,0.7492751885068237,2843
641,Hawaii,Male,77,9,0.0,3,1,1,81514.06,yes,low_risk,0.7942432548543995,2844
720,California,Male,52,7,0.0,1,1,1,14781.12,yes,low_risk,0.2848510444449151,2845
703,Massachusetts,Male,73,5,137761.55,1,1,1,159677.46,yes,low_risk,0.8072218071766476,2846
640,California,Female,66,9,116037.76,1,0,1,184636.05,yes,low_risk,0.658215923985299,2847
556,Florida,Male,46,3,131764.96,1,1,1,108500.66,no,high_risk,0.3620456590421001,2848
536,Florida,Male,53,2,143923.96,1,1,0,2019.78,no,high_risk,0.0812253854761961,2849
814,Massachusetts,Female,72,2,0.0,2,0,1,130853.03,yes,low_risk,0.8825548832819489,2850
731,California,Male,30,7,0.0,2,1,1,184581.68,yes,low_risk,0.9324523906968096,2851
625,California,Female,38,7,0.0,1,1,0,164804.02,yes,low_risk,0.495129907008762,2852
646,Hawaii,Female,45,3,47134.75,1,1,1,57236.44,yes,low_risk,0.3748689746750683,2853
586,New York,Nonbinary,46,8,106968.96,1,1,1,79366.98,no,high_risk,0.2407097750628002,2854
850,Florida,Male,62,5,0.0,2,1,1,180243.56,yes,low_risk,0.8490889163588464,2855
784,Florida,Male,38,10,122267.85,1,0,0,145759.93,yes,low_risk,0.5908644854165344,2856
628,Hawaii,Male,30,8,89182.09,1,1,1,13126.9,yes,low_risk,0.8082729866481436,2857
728,Hawaii,Male,38,1,115934.74,1,1,1,139059.05,yes,low_risk,0.687758141727968,2858
686,California,Female,34,3,123971.51,2,1,0,147794.63,yes,low_risk,0.8002812059782136,2859
496,California,Female,29,4,0.0,2,1,0,164806.89,yes,low_risk,0.927210477284756,2860
585,California,Nonbinary,42,2,0.0,2,1,1,18657.77,yes,low_risk,0.8388947841131627,2861
606,New York,Male,39,8,136000.45,2,1,0,31708.53,yes,low_risk,0.6507670966337987,2862
539,Massachusetts,Male,36,6,0.0,3,1,1,118959.64,yes,low_risk,0.4745721930636853,2863
776,Massachusetts,Male,30,6,0.0,2,0,1,63908.86,yes,low_risk,0.9320534000951558,2864
663,Massachusetts,Male,33,9,0.0,2,0,0,91514.62,yes,low_risk,0.924111743299906,2865
691,California,Female,33,1,128306.83,1,1,1,113580.79,yes,low_risk,0.7792724557002993,2866
682,Massachusetts,Female,54,0,83102.72,2,1,1,54132.93,yes,low_risk,0.5280581358766451,2867
823,California,Male,37,5,164858.18,1,1,1,173516.71,yes,low_risk,0.7335457040314408,2868
605,Massachusetts,Male,39,10,105317.73,2,1,0,138021.36,yes,low_risk,0.6208748567163186,2869
471,Texas,Female,36,5,90063.74,2,1,1,96366.7,yes,low_risk,0.8417558604329848,2870
721,California,Female,55,3,44020.89,1,1,0,65864.4,no,high_risk,0.0520106859126205,2871
731,Massachusetts,Male,41,3,0.0,2,1,0,101371.72,yes,low_risk,0.8063008496561028,2872
684,Texas,Female,48,10,126384.42,1,1,1,198129.36,yes,low_risk,0.3657422012707962,2873
611,Hawaii,Female,30,9,88594.14,1,1,0,196332.45,yes,low_risk,0.7295295448629744,2874
634,California,Male,45,9,0.0,2,0,0,17622.82,yes,low_risk,0.7122162910133392,2875
850,Florida,Female,32,5,0.0,1,1,1,3830.59,yes,low_risk,0.6796471703771604,2876
841,Hawaii,Female,31,3,162701.65,2,1,1,126794.56,yes,low_risk,0.8530182403598364,2877
645,Texas,Male,28,7,117466.03,2,1,1,34490.06,yes,low_risk,0.8515185505507763,2878
625,Texas,Female,37,4,142711.81,1,1,0,35625.41,yes,low_risk,0.4157919511394098,2879
764,California,Female,24,7,106234.02,1,0,0,115676.38,yes,low_risk,0.6857045024849725,2880
612,New York,Female,62,8,140745.33,1,1,0,193437.89,no,high_risk,0.050931217402074,2881
690,Texas,Male,31,2,137260.45,2,1,0,55387.28,yes,low_risk,0.7558624223404674,2882
506,Hawaii,Male,37,5,0.0,2,1,1,127543.81,yes,low_risk,0.9178294840583888,2883
695,California,Male,28,5,171069.39,2,1,1,88689.4,yes,low_risk,0.8300698240789478,2884
626,Florida,Male,26,8,0.0,2,0,0,191420.71,yes,low_risk,0.9314844694691848,2885
601,New York,Female,47,1,142802.02,1,1,1,57553.02,yes,low_risk,0.2678882840288972,2886
614,Florida,Female,36,1,44054.84,1,1,1,73329.08,yes,low_risk,0.6253113090620631,2887
850,Florida,Male,37,4,137204.77,1,1,1,28865.59,yes,low_risk,0.7195954979539287,2888
727,Texas,Female,18,2,93816.7,2,1,0,126172.11,yes,low_risk,0.8150582142730937,2889
543,Hawaii,Female,31,4,138317.94,1,0,0,61843.73,yes,low_risk,0.6962116745609621,2890
755,New York,Male,43,6,165048.5,3,1,0,16929.41,no,high_risk,0.0386695403273977,2891
586,California,Female,38,6,0.0,2,1,1,37935.83,yes,low_risk,0.8966425377808513,2892
614,California,Female,27,9,106414.57,2,0,0,77500.81,yes,low_risk,0.8161879644377227,2893
529,California,Male,67,8,103101.56,2,1,1,154002.02,no,high_risk,0.5674376365368372,2894
697,Massachusetts,Male,43,10,128226.37,1,0,0,188486.94,yes,low_risk,0.2739507993236671,2895
538,New York,Female,28,6,164365.44,1,0,1,5698.97,yes,low_risk,0.758115420972649,2896
733,Hawaii,Male,42,9,150507.21,1,0,1,169964.12,yes,low_risk,0.4592209168565279,2897
723,Texas,Female,68,3,110357.0,1,0,0,141977.54,no,high_risk,0.1237325183920482,2898
778,Hawaii,Female,33,9,151772.63,2,0,0,180249.94,no,high_risk,0.744906133825251,2899
692,Massachusetts,Female,49,9,0.0,2,1,0,178342.63,yes,low_risk,0.6573555134457248,2900
581,Texas,Male,41,2,127913.71,2,1,1,44205.95,yes,low_risk,0.728856471547892,2901
542,Hawaii,Female,39,4,109949.39,2,1,1,41268.65,yes,low_risk,0.7801343111046861,2902
792,Hawaii,Male,30,8,0.0,2,1,0,199644.2,yes,low_risk,0.9240475746142134,2903
595,Texas,Female,45,9,106000.12,1,0,0,191448.96,no,high_risk,0.1417055426535364,2904
755,Texas,Female,30,6,154221.37,2,0,1,62688.55,yes,low_risk,0.8011855335484677,2905
704,Texas,Nonbinary,27,5,147004.34,1,1,0,64381.33,no,high_risk,0.4994935496872575,2906
609,California,Male,39,3,121778.71,1,1,1,138399.67,yes,low_risk,0.6436574628931413,2907
621,New York,Male,51,4,109978.83,1,0,0,177740.58,no,high_risk,0.0556609923173635,2908
717,Massachusetts,Female,36,2,164557.95,1,0,1,82336.73,yes,low_risk,0.7402032874420574,2909
636,New York,Female,29,3,97325.15,1,0,1,131924.38,yes,low_risk,0.7685313645750637,2910
649,California,Nonbinary,33,2,0.0,2,1,0,2010.98,yes,low_risk,0.8911457318941881,2911
670,Hawaii,Female,45,5,47884.92,1,1,1,54340.24,yes,low_risk,0.3899747872025528,2912
803,California,Nonbinary,65,2,151659.52,2,0,1,6930.17,yes,low_risk,0.5836186932296777,2913
516,Hawaii,Female,47,6,109387.33,1,0,0,121365.45,yes,low_risk,0.1736621311877758,2914
576,New York,Male,30,7,132174.41,2,0,0,93767.03,yes,low_risk,0.7598584666861637,2915
788,Massachusetts,Male,34,6,156478.62,1,0,1,181196.76,yes,low_risk,0.7497196006562851,2916
456,Hawaii,Nonbinary,33,1,188285.68,1,0,0,58363.94,yes,low_risk,0.6440452342242263,2917
658,Texas,Female,55,8,119327.93,1,0,1,119439.66,yes,low_risk,0.2469089318187083,2918
718,Massachusetts,Nonbinary,32,8,0.0,2,1,1,41399.33,yes,low_risk,0.92997521247992,2919
548,Hawaii,Female,41,4,82596.8,1,0,1,55672.09,yes,low_risk,0.5931618078976957,2920
465,Hawaii,Male,33,5,0.0,2,0,1,78698.09,yes,low_risk,0.9313780600206104,2921
773,Massachusetts,Female,39,4,0.0,2,0,1,182081.45,yes,low_risk,0.8682254486963934,2922
706,Massachusetts,Female,46,2,127660.46,2,1,0,150156.82,no,high_risk,0.403587339045941,2923
714,New York,Male,42,2,177640.09,1,0,1,47166.55,yes,low_risk,0.4478894238309413,2924
716,Hawaii,Female,40,3,0.0,2,0,1,167636.15,yes,low_risk,0.8559941178081503,2925
651,Texas,Male,41,1,90218.11,1,1,0,174337.68,yes,low_risk,0.3479092864160035,2926
703,New York,Female,26,1,97331.19,1,1,0,63717.49,yes,low_risk,0.631924957430904,2927
593,New York,Male,74,5,161434.36,2,1,1,65532.17,yes,low_risk,0.7580637631199104,2928
694,Hawaii,Male,30,10,144684.03,1,1,1,31805.49,yes,low_risk,0.7938861188492982,2929
597,California,Female,24,1,103219.47,1,1,0,60420.07,yes,low_risk,0.7046276084318531,2930
599,Massachusetts,Female,49,2,0.0,2,1,0,111190.53,yes,low_risk,0.6116803966049627,2931
527,Massachusetts,Female,29,2,27755.97,1,1,0,97468.44,no,high_risk,0.5604496558322014,2932
550,Massachusetts,Female,33,9,72788.03,1,1,1,103608.06,yes,low_risk,0.7580147610260058,2933
745,Hawaii,Female,32,2,0.0,4,0,1,179705.13,no,high_risk,0.1098669547940291,2934
703,Florida,Male,73,5,137761.55,1,1,1,159677.46,yes,low_risk,0.8186515202102775,2935
537,Hawaii,Female,41,0,0.0,2,0,1,175262.49,yes,low_risk,0.8793321211653117,2936
633,New York,Male,42,3,126041.02,1,0,1,11796.89,yes,low_risk,0.3038142950464326,2937
514,Hawaii,Male,38,4,112230.38,1,1,0,16717.11,no,high_risk,0.6009431178357313,2938
415,Hawaii,Male,32,5,145807.59,1,1,1,3064.65,yes,low_risk,0.7646884635608205,2939
488,California,Female,22,6,0.0,2,1,1,66393.89,yes,low_risk,0.9371974740522556,2940
659,California,Female,38,3,0.0,2,1,0,158553.1,yes,low_risk,0.8481097838993823,2941
582,California,Female,32,4,0.0,2,1,0,59668.81,yes,low_risk,0.924329169493781,2942
633,New York,Male,43,3,144164.29,1,1,1,158646.46,yes,low_risk,0.2989501253011647,2943
735,Massachusetts,Male,29,10,0.0,2,1,1,95025.27,yes,low_risk,0.9378363294518652,2944
648,Hawaii,Female,50,9,102535.57,1,1,1,189543.19,yes,low_risk,0.3493359731530636,2945
624,Florida,Male,33,6,66220.17,1,0,1,170819.01,yes,low_risk,0.7055523051029507,2946
554,Hawaii,Female,44,6,92436.86,1,1,0,126033.9,yes,low_risk,0.2332592255620617,2947
670,Texas,Female,40,2,147171.2,1,0,1,69850.04,yes,low_risk,0.4994128596058612,2948
692,Texas,Female,41,8,130701.29,1,1,0,59354.24,no,high_risk,0.306879866093377,2949
800,Hawaii,Male,60,6,88541.57,2,1,1,131718.12,yes,low_risk,0.5692313044382586,2950
759,Hawaii,Female,33,2,0.0,2,1,0,56583.88,yes,low_risk,0.8978595129578748,2951
